timestamp, since_start, heart_rate 

1676185455505,0,55
1676185456554,1049,54
1676185457541,2036,54
1676185458542,3037,54
1676185459531,4026,54
1676185460485,4980,54
1676185461581,6076,54
1676185462565,7060,54
1676185463533,8028,54
1676185464536,9031,54
1676185465568,10063,54
1676185466546,11041,54
1676185467540,12035,54
1676185468551,13046,55
1676185469833,14328,55
1676185471316,15811,56
1676185471854,16349,57
1676185472767,17262,57
1676185473780,18275,59
1676185474790,19285,59
1676185475764,20259,60
1676185476730,21225,60
1676185477752,22247,60
1676185478756,23251,60
1676185479706,24201,60
1676185480723,25218,60
1676185481709,26204,59
1676185482669,27164,59
1676185484674,29169,58
1676185484706,29201,57
1676185485689,30184,56
1676185486629,31124,56
1676185488632,33127,55
1676185488660,33155,54
1676185490610,35105,53
1676185490627,35122,53
1676185491609,36104,53
1676185492584,37079,52
1676185493589,38084,51
1676185494556,39051,51
1676185495587,40082,50
1676185496551,41046,50
1676185497545,42040,50
1676185498517,43012,50
1676185499546,44041,49
1676185500499,44994,49
1676185502004,46499,49
1676185503001,47496,48
1676185503954,48449,48
1676185504973,49468,48
1676185505962,50457,48
1676185506952,51447,48
1676185507942,52437,48
1676185508904,53399,48
1676185509930,54425,48
1676185510912,55407,48
1676185511905,56400,48
1676185512864,57359,48
1676185513871,58366,48
1676185514875,59370,48
1676185515865,60360,47
1676185516858,61353,47
1676185517814,62309,47
1676185518854,63349,47
1676185519824,64319,48
1676185520817,65312,48
1676185521805,66300,48
1676185522762,67257,48
1676185523785,68280,48
1676185524780,69275,48
1676185525769,70264,48
1676185526755,71250,48
1676185527743,72238,48
1676185528702,73197,48
1676185529728,74223,48
1676185530715,75210,48
1676185531703,76198,48
1676185532664,77159,48
1676185533698,78193,48
1676185534673,79168,48
1676185535674,80169,48
1676185536661,81156,48
1676185538604,83099,48
1676185538650,83145,48
1676185539626,84121,47
1676185540615,85110,48
1676185541613,86108,48
1676185542564,87059,48
1676185543587,88082,48
1676185544585,89080,48
1676185545570,90065,48
1676185546524,91019,48
1676185547545,92040,48
1676185548534,93029,48
1676185549537,94032,48
1676185550523,95018,47
1676185551998,96493,47
1676185552959,97454,47
1676185553971,98466,47
1676185554978,99473,48
1676185555955,100450,48
1676185556949,101444,48
1676185557908,102403,48
1676185558936,103431,48
1676185559921,104416,48
1676185560906,105401,48
1676185561895,106390,48
1676185562858,107353,48
1676185563871,108366,48
1676185564856,109351,48
1676185565859,110354,48
1676185566852,111347,48
1676185567808,112303,48
1676185568846,113341,48
1676185569817,114312,48
1676185570807,115302,48
1676185571795,116290,48
1676185572793,117288,48
1676185573747,118242,48
1676185574772,119267,48
1676185575778,120273,49
1676185576748,121243,49
1676185577735,122230,48
1676185578698,123193,48
1676185579717,124212,48
1676185580719,125214,48
1676185581692,126187,48
1676185582685,127180,48
1676185583645,128140,48
1676185585673,130168,49
1676185585723,130218,49
1676185587652,132147,49
1676185587669,132164,49
1676185589622,134117,48
1676185589657,134152,48
1676185590613,135108,48
1676185591595,136090,48
1676185592558,137053,48
1676185593576,138071,48
1676185594571,139066,48
1676185595557,140052,48
1676185596545,141040,48
1676185597532,142027,48
1676185598497,142992,48
1676185599514,144009,48
1676185601012,145507,48
1676185601995,146490,49
1676185602952,147447,49
1676185603976,148471,49
1676185604962,149457,49
1676185605949,150444,48
1676185606941,151436,48
1676185607925,152420,48
1676185609882,154377,48
1676185609935,154430,48
1676185610930,155425,48
1676185611907,156402,49
1676185612883,157378,49
1676185613864,158359,51
1676185614872,159367,53
1676185615885,160380,56
1676185616852,161347,58
1676185617831,162326,59
1676185618832,163327,61
1676185619818,164313,62
1676185620794,165289,63
1676185621795,166290,63
1676185622772,167267,64
1676185623801,168296,64
1676185624757,169252,64
1676185625754,170249,64
1676185626767,171262,66
1676185627739,172234,67
1676185628732,173227,68
1676185629732,174227,71
1676185630671,175166,71
1676185631692,176187,72
1676185632695,177190,74
1676185633642,178137,74
1676185634632,179127,72
1676185635622,180117,68
1676185637638,182133,66
1676185637690,182185,64
1676185639622,184117,63
1676185639643,184138,63
1676185640618,185113,62
1676185641592,186087,62
1676185642587,187082,61
1676185643580,188075,61
1676185644568,189063,61
1676185645563,190058,60
1676185646544,191039,60
1676185647534,192029,59
1676185648533,193028,59
1676185649517,194012,58
1676185651527,196022,59
1676185651966,196461,60
1676185652989,197484,61
1676185654472,198967,62
1676185654969,199464,63
1676185655945,200440,63
1676185656925,201420,63
1676185657928,202423,63
1676185658910,203405,62
1676185659909,204404,62
1676185660897,205392,63
1676185661924,206419,63
1676185662885,207380,64
1676185663879,208374,65
1676185664858,209353,66
1676185665853,210348,67
1676185666844,211339,68
1676185667824,212319,69
1676185668811,213306,69
1676185669804,214299,69
1676185670804,215299,67
1676185671785,216280,66
1676185672777,217272,64
1676185673767,218262,64
1676185674762,219257,63
1676185675756,220251,63
1676185676736,221231,63
1676185677725,222220,63
1676185678717,223212,63
1676185679705,224200,64
1676185680701,225196,64
1676185681684,226179,63
1676185682674,227169,63
1676185683665,228160,62
1676185684656,229151,61
1676185685645,230140,60
1676185687645,232140,60
1676185687729,232224,61
1676185688614,233109,62
1676185689605,234100,63
1676185690595,235090,64
1676185691583,236078,64
1676185692572,237067,64
1676185694031,238526,64
1676185694564,239059,64
1676185695544,240039,63
1676185696563,241058,62
1676185697526,242021,61
1676185698514,243009,61
1676185700006,244501,61
1676185701001,245496,62
1676185702010,246505,64
1676185702978,247473,65
1676185703938,248433,66
1676185704955,249450,67
1676185705949,250444,67
1676185706931,251426,67
1676185707920,252415,66
1676185708911,253406,65
1676185709909,254404,64
1676185710893,255388,64
1676185712883,257378,64
1676185712968,257463,65
1676185713854,258349,66
1676185714852,259347,67
1676185715846,260341,67
1676185716833,261328,68
1676185717791,262286,68
1676185718807,263302,68
1676185719808,264303,67
1676185720815,265310,64
1676185721783,266278,64
1676185722772,267267,63
1676185723764,268259,64
1676185724785,269280,65
1676185725744,270239,66
1676185726736,271231,67
1676185727724,272219,68
1676185728712,273207,68
1676185729671,274166,68
1676185730693,275188,68
1676185731682,276177,68
1676185732704,277199,65
1676185733663,278158,64
1676185734654,279149,64
1676185735648,280143,64
1676185737623,282118,64
1676185737760,282255,64
1676185738608,283103,65
1676185739602,284097,66
1676185740602,285097,66
1676185741585,286080,67
1676185742572,287067,67
1676185743562,288057,66
1676185744588,289083,64
1676185745545,290040,64
1676185746533,291028,64
1676185747521,292016,64
1676185748541,293036,66
1676185750002,294497,67
1676185750999,295494,67
1676185751977,296472,68
1676185752974,297469,68
1676185753954,298449,68
1676185754947,299442,68
1676185755934,300429,67
1676185756930,301425,66
1676185757914,302409,65
1676185758891,303386,65
1676185759922,304417,66
1676185760897,305392,66
1676185761874,306369,67
1676185762865,307360,68
1676185763851,308346,69
1676185764850,309345,69
1676185765844,310339,70
1676185766825,311320,69
1676185767816,312311,68
1676185768804,313299,67
1676185769807,314302,65
1676185770812,315307,65
1676185771794,316289,65
1676185772764,317259,65
1676185773740,318235,66
1676185774747,319242,67
1676185775744,320239,67
1676185776729,321224,68
1676185777702,322197,69
1676185778705,323200,68
1676185779673,324168,68
1676185780687,325182,66
1676185781673,326168,66
1676185782692,327187,65
1676185783654,328149,65
1676185784652,329147,65
1676185786638,331133,66
1676185786674,331169,67
1676185788619,333114,68
1676185788684,333179,68
1676185789589,334084,69
1676185791569,336064,68
1676185791597,336092,67
1676185792565,337060,66
1676185793555,338050,65
1676185794545,339040,65
1676185795516,340011,65
1676185796542,341037,66
1676185797521,342016,68
1676185798978,343473,68
1676185799983,344478,69