timestamp, rr, since_start 

1676266527206,1262,27907
1676266528196,1232,29139
1676266529186,1256,30395
1676266530581,1201,31596
1676266532561,1246,32842
1676266533550,1180,34022
1676266534541,1278,35300
1676266535530,1233,36533
1676266537512,1273,37806
1676266538996,1249,39055
1676266539492,1255,40310
1676266540481,1084,41394
1676266541469,1147,42541
1676266542462,1143,43684
1676266543451,1151,44835
1676266544441,1111,45946
1676266545430,1007,46953
1676266546420,1001,47954
1676266548401,951,48905
1676266549391,1032,49937
1676266550381,1231,51168
1676266551371,1219,52387
1676266552360,1208,53595
1676266553350,1175,54770
1676266554340,1172,55942
1676266556816,1052,56994
1676266557311,1060,58054
1676266563251,1311,59365
1676266564241,1410,60775
1676266565230,1405,62180
1676266567211,1334,63514
1676266568201,1371,64885
1676266570676,1410,66295
1676266571665,1471,67766
1676266573646,1401,69167
1676266574633,1387,70554
1676266575624,1399,71953
1676266577605,1380,73333
1676266578595,1365,74698
1676266579585,1426,76124
1676266581565,1399,77523
1676266582555,1380,78903
1676266584535,1357,80260
1676266585525,1307,81567
1676266586515,1294,82861
1676266588496,1338,84199
1676266589485,1394,85593
1676266590475,1418,87011
1676266592456,1375,88386
1676266593445,1367,89753
1676266594434,1391,91144
1676266596415,1336,92480
1676266597405,1320,93800
1676266598395,1371,95171
1676266600377,1311,96482
1676266601365,1335,97817
1676266602355,1379,99196
1676266604335,1386,100582
1676266605325,1372,101954
1676266607306,1347,103301
1676266609285,1375,104676
1676266610275,1462,106138
1676266611265,1424,107562
1676266612256,1386,108948
1676266614235,1393,110341
1676266615225,1349,111690
1676266617206,1433,113123
1676266618195,1448,114571
1676266619680,1382,115953
1676266621660,1363,117316
1676266622650,1385,118701
1676266624629,1350,120051
1676266625620,1451,121502
1676266626610,1427,122929
1676266628590,1381,124310
1676266629580,1335,125645
1676266630569,1363,127008
1676266632549,1331,128339
1676266633539,1397,129736
1676266634530,1377,131113
1676266636507,1383,132496
1676266637500,1322,133818
1676266638490,1312,135130
1676266640470,1364,136494
1676266641460,1335,137829
1676266643440,1351,139180
1676266644430,1428,140608
1676266645420,1390,141998
1676266647400,1332,143330
1676266648390,1281,144611
1676266649379,1331,145942
1676266650370,1273,147215
1676266652350,1288,148503
1676266653340,1323,149826
1676266654330,1376,151202
1676266656310,1321,152523
1676266657301,1319,153842
1676266658290,1344,155186
1676266660301,1301,156487
1676266661259,1379,157866
1676266663239,1419,159285
1676266664229,1417,160702
1676266665219,1380,162082
1676266667199,1323,163405
1676266668189,1316,164721
1676266669674,1275,165996
1676266670664,1305,167301
1676266672642,1279,168580
1676266673634,1313,169893
1676266674623,1313,171206
1676266676109,1235,172441
1676266676602,1178,173619
1676266678583,1153,174772
1676266679574,1007,175779
1676266680562,1173,176952
1676266681554,1212,178164
1676266682544,1125,179289
1676266683534,1063,180352
1676266684522,1027,181379
1676266685514,934,182313
1676266687494,924,183237
1676266687529,870,184107
1676266687590,838,184945
1676266688484,811,185756
1676266689474,794,186550
1676266689507,784,187334
1676266690462,777,188111
1676266691454,775,188886
1676266692444,821,189707
1676266693434,934,190641
1676266694422,1014,191655
1676266695414,1061,192716
1676266696404,1008,193724
1676266697394,1012,194736
1676266698384,978,195714
1676266700364,1041,196755
1676266701352,1107,197862
1676266702344,1265,199127
1676266703334,1311,200438
1676266705314,1250,201688
1676266706304,1173,202861
1676266707294,1070,203931
1676266708284,1042,204973
1676266709274,998,205971
1676266710264,965,206936
1676266712244,1031,207967
1676266712297,1089,209056
1676266713234,1167,210223
1676266714224,1101,211324
1676266715214,1061,212385
1676266716202,1012,213397
1676266717194,985,214382
1676266718184,954,215336
1676266719669,992,216328
1676266720659,1039,217367
1676266721649,1023,218390
1676266722639,985,219375
1676266723629,955,220330
1676266724618,947,221277
1676266725609,912,222189
1676266726599,917,223106
1676266727589,964,224070
1676266728579,1063,225133
1676266729569,1068,226201
1676266730559,1043,227244
1676266731549,979,228223
1676266732539,950,229173
1676266733528,954,230127
1676266734518,920,231047
1676266735508,923,231970
1676266736499,960,232930
1676266737488,1008,233938
1676266738481,1032,234970
1676266739469,1012,235982
1676266739502,989,236971
1676266740459,971,237942
1676266741449,929,238871
1676266742439,916,239787
1676266743428,957,240744
1676266744419,1063,241807
1676266745408,1012,242819
1676266746400,976,243795
1676266747389,958,244753
1676266748379,936,245689
1676266749370,908,246597
1676266750358,904,247501
1676266751349,931,248432
1676266752338,956,249388
1676266753329,944,250332
1676266754318,939,251271
1676266755308,914,252185
1676266756296,912,253097
1676266757288,906,254003
1676266758279,920,254923
1676266759269,1023,255946
1676266759296,1014,256960
1676266760259,956,257916
1676266761248,926,258842
1676266762238,893,259735
1676266763229,874,260609
1676266764219,850,261459
1676266765207,846,262305
1676266766196,895,263200
1676266767188,918,264118
1676266767221,905,265023
1676266768673,888,265911
1676266769662,872,266783
1676266770653,848,267631
1676266771644,830,268461
1676266772632,818,269279
1676266773623,841,270120
1676266774613,907,271027
1676266774646,940,271967
1676266775602,923,272890
1676266776592,892,273782
1676266777583,875,274657
1676266778574,861,275518
1676266779562,835,276353
1676266780552,825,277178
1676266781542,853,278031
1676266782532,974,279005
1676266783524,988,279993
1676266783554,988,280981
1676266784514,941,281922
1676266785503,907,282829
1676266786491,894,283723
1676266788472,856,284579
1676266788526,848,285427
1676266789462,883,286310
1676266790452,904,287214
1676266791442,916,288130
1676266791474,897,289027
1676266792432,896,289923
1676266793422,884,290807
1676266794413,861,291668
1676266795403,858,292526
1676266796393,901,293427
1676266797382,982,294409
1676266798373,955,295364
1676266799363,928,296292
1676266800352,919,297211
1676266800383,892,298103
1676266801342,869,298972
1676266802332,862,299834
1676266803323,910,300744
1676266804312,925,301669
1676266805302,912,302581
1676266806292,896,303477
1676266807282,869,304346
1676266808273,847,305193
1676266808304,839,306032
1676266809262,839,306871
1676266810252,848,307719
1676266811242,881,308600
1676266812232,892,309492
1676266813223,890,310382
1676266814212,866,311248
1676266814243,853,312101
1676266815203,846,312947
1676266816193,841,313788
1676266817182,875,314663
1676266818667,949,315612
1676266819657,939,316551
1676266820647,917,317468
1676266821637,897,318365
1676266822627,866,319231
1676266822661,842,320073
1676266823617,829,320902
1676266824607,853,321755
1676266825597,871,322626
1676266826587,912,323538
1676266827577,889,324427
1676266828567,867,325294
1676266828597,843,326137
1676266829557,827,326964
1676266830547,822,327786
1676266831538,854,328640
1676266832527,945,329585
1676266833516,987,330572
1676266834507,964,331536
1676266835497,954,332490
1676266837477,926,333416
1676266837530,900,334316
1676266838468,884,335200
1676266838496,866,336066
1676266839458,845,336911
1676266840447,815,337726
1676266841437,794,338520
1676266842427,785,339305
1676266842458,776,340081
1676266843417,772,340853
1676266844407,780,341633
1676266845397,807,342440
1676266846387,852,343292
1676266847375,963,344255
1676266848367,988,345243
1676266849357,947,346190
1676266850348,916,347106
1676266850370,873,347979
1676266851337,853,348832
1676266852325,840,349672
1676266853317,823,350495
1676266854305,798,351293
1676266854322,790,352083
1676266855297,785,352868
1676266856284,795,353663
1676266857277,814,354477
1676266858267,827,355304
1676266859256,859,356163
1676266859296,864,357027
1676266860245,858,357885
1676266862225,859,358744
1676266862258,850,359594
1676266863215,836,360430